"ID","Make","Model","Year","Engine_Fuel_Type","Engine_HP","Engine_Cylinders","Transmission_Type","Driven_Wheels","Number_of_Doors","Market_Category","Vehicle_Size","Vehicle_Style","Highway_MPG","City_MPG","Age","Popularity","MSRP"
4727,"Ford","Five_Hundred",2005,"regular_unleaded",203,6,"automatic","all_wheel_drive",4,"Unknown","Large","Sedan",23,17,12,5657,10.0843497115937
6238,"Nissan","Juke",2017,"premium_unleaded",215,4,"manual","front_wheel_drive",4,"Crossover,Hatchback,Factory_Tuner,Performance","Compact","Sedan",31,26,0,2009,10.240673819891
6235,"Nissan","Juke",2016,"premium_unleaded",188,4,"automatic","front_wheel_drive",4,"Crossover,Hatchback","Compact","Sedan",32,28,1,2009,9.91591007253469
3535,"Aston_Martin","DB9",2015,"premium_unleaded",510,12,"automatic","rear_wheel_drive",2,"Exotic,High-Performance","Midsize","Convertible",19,13,2,259,12.270431463022
9379,"GMC","Sierra_1500",2017,"flex-fuel",285,6,"automatic","rear_wheel_drive",2,"Flex_Fuel","Large","Pickup",24,18,0,549,10.2472545461741
1957,"Chevrolet","Beretta",1994,"regular_unleaded",170,4,"manual","front_wheel_drive",2,"Performance","Compact","Coupe",27,18,23,1385,7.60090245954208
1834,"Volkswagen","Beetle_Convertible",2015,"diesel",150,4,"manual","front_wheel_drive",2,"Diesel","Compact","Convertible",40,30,2,873,10.345766633767
5829,"Chevrolet","Impala",2015,"regular_unleaded",195,4,"automatic","front_wheel_drive",4,"Unknown","Large","Sedan",31,21,2,1385,10.2856840337049
8142,"Dodge","Ram_Pickup_1500",2008,"regular_unleaded",215,6,"manual","rear_wheel_drive",2,"Flex_Fuel","Large","Pickup",19,16,9,1851,10.0055927754733
3971,"Mitsubishi","Endeavor",2011,"premium_unleaded",225,6,"automatic","front_wheel_drive",4,"Crossover","Midsize","SUV",21,15,6,436,10.250581747318
791,"Volvo","850",1997,"regular_unleaded",168,5,"manual","front_wheel_drive",4,"Luxury","Midsize","Sedan",26,18,20,870,7.60090245954208
653,"BMW","6_Series",2015,"premium_unleaded",445,8,"automatic","rear_wheel_drive",2,"Luxury,High-Performance","Midsize","Coupe",25,17,2,3916,11.3782505616436
1058,"Audi","A3",2017,"premium_unleaded",186,4,"automated_manual","front_wheel_drive",4,"Luxury","Compact","Sedan",35,26,0,3105,10.3481733737976
4555,"Ford","F-150",2017,"flex-fuel",385,8,"automatic","four_wheel_drive",4,"Flex_Fuel","Large","Pickup",21,15,0,5657,10.9377390820438
10604,"Chevrolet","TrailBlazer_EXT",2005,"regular_unleaded",275,6,"automatic","rear_wheel_drive",4,"Unknown","Large","SUV",18,13,12,1385,10.2429909049665
4230,"Suzuki","Esteem",2001,"regular_unleaded",122,4,"automatic","front_wheel_drive",4,"Unknown","Compact","Wagon",30,26,16,481,9.66135229504032
10775,"Chevrolet","Trax",2016,"regular_unleaded",138,4,"automatic","all_wheel_drive",4,"Crossover","Compact","SUV",31,24,1,1385,9.98966524877718
7852,"Infiniti","Q70",2014,"premium_unleaded",330,6,"automatic","rear_wheel_drive",4,"Luxury,Performance","Large","Sedan",26,18,3,190,10.811746112713
3537,"Aston_Martin","DBS",2010,"premium_unleaded",510,12,"manual","rear_wheel_drive",2,"Exotic,High-Performance","Midsize","Convertible",17,11,7,259,12.5407575715773
8340,"Ford","Ranger",2009,"regular_unleaded",207,6,"manual","four_wheel_drive",4,"Unknown","Compact","Pickup",19,15,8,5657,10.1583235505828
6224,"Nissan","Juke",2015,"premium_unleaded",188,4,"automatic","all_wheel_drive",4,"Crossover,Hatchback","Compact","Sedan",31,26,2,2009,10.0920396590807
8482,"Suzuki","Reno",2007,"regular_unleaded",127,4,"manual","front_wheel_drive",4,"Hatchback","Compact","Sedan",28,20,10,481,9.55385915186536
1733,"Mazda","B-Series_Truck",2009,"regular_unleaded",143,4,"manual","rear_wheel_drive",2,"Unknown","Compact","Pickup",26,21,8,586,9.68408698750075
8367,"Aston_Martin","Rapide_S",2014,"premium_unleaded",550,12,"automatic","rear_wheel_drive",4,"Exotic,High-Performance","Large","Sedan",19,13,3,259,12.1972841394971
4919,"Ford","Freestar",2005,"regular_unleaded",204,6,"automatic","front_wheel_drive",4,"Unknown","Midsize","Minivan",21,16,12,5657,10.2760850570187
6711,"Lincoln","Mark_VII",1992,"regular_unleaded",225,8,"automatic","rear_wheel_drive",2,"Luxury","Large","Coupe",22,15,25,61,7.60090245954208
8269,"Land_Rover","Range_Rover_Evoque",2017,"premium_unleaded",240,4,"automatic","all_wheel_drive",4,"Crossover,Luxury","Compact","SUV",29,21,0,258,10.6406516185128
10627,"Chevrolet","TrailBlazer",2008,"regular_unleaded",285,6,"automatic","rear_wheel_drive",4,"Unknown","Midsize","SUV",20,14,9,1385,10.2182982923762
9128,"Toyota","Sequoia",2016,"regular_unleaded",381,8,"automatic","four_wheel_drive",4,"Unknown","Large","SUV",17,13,1,2031,11.083372561333
1958,"Chevrolet","Beretta",1994,"regular_unleaded",120,4,"manual","front_wheel_drive",2,"Unknown","Compact","Coupe",31,22,23,1385,7.60090245954208
5705,"HUMMER","H3T",2010,"flex-fuel",300,8,"automatic","four_wheel_drive",4,"Crossover,Flex_Fuel,Luxury","Compact","Pickup",16,13,7,130,10.576559568665
1163,"GMC","Acadia",2017,"regular_unleaded",194,4,"automatic","front_wheel_drive",4,"Crossover","Midsize","SUV",26,21,0,549,10.4651013431342
1868,"Volkswagen","Beetle_Convertible",2016,"regular_unleaded",170,4,"automatic","front_wheel_drive",2,"Unknown","Compact","Convertible",34,25,1,873,10.3254819625955
7341,"Subaru","Outback",2016,"regular_unleaded",256,6,"automatic","all_wheel_drive",4,"Crossover","Midsize","SUV",27,20,1,640,10.4161614671597
5164,"Infiniti","G37",2009,"premium_unleaded",328,6,"automatic","rear_wheel_drive",4,"Luxury,Performance","Midsize","Sedan",26,18,8,190,10.4252531163405
7401,"Chrysler","Pacifica",2007,"regular_unleaded",255,6,"automatic","front_wheel_drive",4,"Crossover","Large","Wagon",22,15,10,1013,10.2255710517052
1270,"Honda","Accord",2017,"regular_unleaded",185,4,"automatic","front_wheel_drive",4,"Unknown","Midsize","Sedan",36,27,0,2202,10.0922466769885
4469,"Ford","F-150_SVT_Lightning",1999,"regular_unleaded",360,8,"automatic","rear_wheel_drive",2,"Factory_Tuner,Performance","Large","Pickup",15,12,18,5657,8.64664125860312
7585,"Toyota","Pickup",1995,"regular_unleaded",116,4,"manual","four_wheel_drive",2,"Unknown","Compact","Pickup",20,17,22,2031,7.84502441724148
3513,"Dodge","Daytona",1992,"regular_unleaded",224,4,"manual","front_wheel_drive",2,"Hatchback,Factory_Tuner,Performance","Compact","Sedan",24,17,25,1851,7.60090245954208
2337,"Dodge","Caravan",2007,"regular_unleaded",170,6,"automatic","front_wheel_drive",4,"Unknown","Compact","Minivan",24,17,10,1851,10.043032079974
1206,"Honda","Accord_Hybrid",2015,"regular_unleaded",196,4,"automatic","front_wheel_drive",4,"Hybrid","Midsize","Sedan",45,50,2,2202,10.4646735356411
441,"BMW","4_Series",2016,"premium_unleaded",300,6,"automatic","all_wheel_drive",2,"Luxury,Performance","Midsize","Coupe",30,20,1,3916,10.8227737933901
4564,"Ford","F-150",2017,"flex-fuel",385,8,"automatic","four_wheel_drive",4,"Flex_Fuel","Large","Pickup",21,15,0,5657,10.7041429408114
10155,"Toyota","T100",1996,"regular_unleaded",150,4,"manual","rear_wheel_drive",2,"Unknown","Large","Pickup",22,18,21,2031,7.66902828858968
7536,"Nissan","Pathfinder",2017,"regular_unleaded",284,6,"automatic","front_wheel_drive",4,"Crossover","Large","SUV",27,20,0,2009,10.4036565961136
2518,"Oldsmobile","Ciera",1996,"regular_unleaded",120,4,"automatic","front_wheel_drive",4,"Unknown","Midsize","Sedan",29,21,21,26,7.60090245954208
11170,"Aston_Martin","V8_Vantage",2016,"premium_unleaded",430,8,"automated_manual","rear_wheel_drive",2,"Exotic,High-Performance","Compact","Coupe",21,14,1,259,11.751902994587
11570,"Volvo","XC60",2015,"regular_unleaded",325,6,"automatic","all_wheel_drive",4,"Crossover,Luxury,Performance","Midsize","SUV",24,17,2,870,10.7621491715736
10235,"Toyota","Tacoma",2017,"regular_unleaded",278,6,"automatic","four_wheel_drive",4,"Unknown","Compact","Pickup",23,18,0,2031,10.4273281133796
6837,"Mitsubishi","Mirage",2015,"regular_unleaded",74,3,"automatic","front_wheel_drive",4,"Hatchback","Compact","Sedan",44,37,2,436,9.61213207471804
11351,"Nissan","Versa",2015,"regular_unleaded",109,4,"automatic","front_wheel_drive",4,"Unknown","Compact","Sedan",40,31,2,2009,9.7750858377316
592,"FIAT","500X",2016,"regular_unleaded",180,4,"automatic","all_wheel_drive",4,"Crossover","Compact","SUV",30,21,1,819,10.1359871987744
1239,"Honda","Accord",2016,"regular_unleaded",185,4,"automatic","front_wheel_drive",4,"Unknown","Midsize","Sedan",37,27,1,2202,10.2175680988424
6029,"Volkswagen","Jetta_GLI",2014,"premium_unleaded",210,4,"manual","front_wheel_drive",4,"Performance","Midsize","Sedan",33,23,3,873,10.2700385671451
1852,"Volkswagen","Beetle_Convertible",2015,"premium_unleaded",210,4,"manual","front_wheel_drive",2,"Performance","Compact","Convertible",31,23,2,873,10.4339687339606
10780,"Chevrolet","Trax",2016,"regular_unleaded",138,4,"automatic","all_wheel_drive",4,"Crossover","Compact","SUV",31,24,1,1385,9.98966524877718
9982,"Chevrolet","SS",2014,"premium_unleaded",415,8,"automatic","rear_wheel_drive",4,"High-Performance","Large","Sedan",21,14,3,1385,10.6799413392225
3885,"Cadillac","Eldorado",2002,"regular_unleaded",300,8,"automatic","front_wheel_drive",2,"Luxury","Large","Coupe",25,16,15,1624,10.7718477506527
5873,"Subaru","Impreza",2015,"regular_unleaded",148,4,"automatic","all_wheel_drive",4,"Unknown","Compact","Sedan",37,28,2,640,9.8624051074349
11110,"Volvo","V50",2009,"premium_unleaded",168,5,"automatic","front_wheel_drive",4,"Luxury","Compact","Wagon",31,20,8,870,10.3022636724935
4795,"Ford","Focus",2017,"flex-fuel",160,4,"manual","front_wheel_drive",4,"Flex_Fuel","Compact","Sedan",36,26,0,5657,9.72764496183988
705,"McLaren","650S_Spider",2015,"premium_unleaded",641,8,"automated_manual","rear_wheel_drive",2,"Exotic,High-Performance","Compact","Convertible",22,16,2,416,12.5433481308893
3328,"Oldsmobile","Cutlass_Supreme",1995,"regular_unleaded",160,6,"automatic","front_wheel_drive",2,"Unknown","Midsize","Convertible",26,17,22,26,7.60090245954208
4377,"Ford","Explorer_Sport",2002,"regular_unleaded",203,6,"manual","four_wheel_drive",2,"Unknown","Midsize","SUV",18,14,15,5657,10.0957594401833
4144,"Cadillac","Escalade_Hybrid",2012,"regular_unleaded",332,8,"automatic","rear_wheel_drive",4,"Luxury,Hybrid","Large","SUV",23,20,5,1624,11.3301438023438
9475,"Chevrolet","Silverado_1500_Classic",2007,"regular_unleaded",310,8,"automatic","four_wheel_drive",4,"Flex_Fuel","Large","Pickup",18,13,10,1385,10.3629672489505
3264,"Cadillac","CTS",2016,"premium_unleaded",268,4,"automatic","rear_wheel_drive",4,"Luxury,Performance","Large","Sedan",31,21,1,1624,10.8451535907415
9606,"Chevrolet","Silverado_1500",2017,"regular_unleaded",355,8,"automatic","four_wheel_drive",4,"Flex_Fuel","Large","Pickup",22,16,0,1385,10.6908079031133
6119,"Volkswagen","Jetta",2015,"regular_unleaded",170,4,"automatic","front_wheel_drive",4,"Unknown","Midsize","Sedan",37,25,2,873,10.1417167412684
2122,"Audi","Cabriolet",1998,"regular_unleaded",172,6,"automatic","front_wheel_drive",2,"Luxury","Compact","Convertible",22,17,19,3105,8.05102220819068
11719,"Suzuki","XL7",2008,"regular_unleaded",252,6,"automatic","all_wheel_drive",4,"Crossover","Midsize","SUV",22,15,9,481,10.248813337718
11491,"BMW","X3",2015,"premium_unleaded",240,4,"automatic","all_wheel_drive",4,"Crossover,Luxury","Midsize","SUV",28,21,2,3916,10.6090572530946
8231,"Dodge","Ramcharger",1992,"regular_unleaded",230,8,"automatic","rear_wheel_drive",2,"Unknown","Midsize","SUV",15,11,25,1851,7.60090245954208
11748,"Nissan","Xterra",2013,"regular_unleaded",261,6,"automatic","four_wheel_drive",4,"Unknown","Midsize","SUV",20,15,4,2009,10.3251540399823
8762,"Chevrolet","S-10",2002,"regular_unleaded",190,6,"automatic","rear_wheel_drive",3,"Unknown","Compact","Pickup",20,15,15,1385,9.91388332871825
2940,"Toyota","Corolla",2016,"regular_unleaded",132,4,"manual","front_wheel_drive",4,"Unknown","Compact","Sedan",37,28,1,2031,9.75846178048587
3287,"Nissan","Cube",2012,"regular_unleaded",122,4,"automatic","front_wheel_drive",4,"Unknown","Compact","Wagon",31,27,5,2009,9.83520871178283
5578,"Lexus","GS_350",2017,"premium_unleaded",311,6,"automatic","rear_wheel_drive",4,"Luxury,High-Performance","Midsize","Sedan",28,20,0,454,10.8335825653867
9011,"GMC","Savana_Cargo",2015,"flex-fuel",285,8,"automatic","rear_wheel_drive",3,"Flex_Fuel","Large","Van",17,11,2,549,10.355040764837
7506,"Honda","Passport",2001,"regular_unleaded",205,6,"manual","four_wheel_drive",4,"Unknown","Midsize","SUV",19,15,16,2202,10.1716044694931
5081,"Infiniti","G_Convertible",2013,"premium_unleaded",325,6,"automatic","rear_wheel_drive",2,"Luxury,Performance","Midsize","Convertible",25,17,4,190,10.776870783399
7851,"Infiniti","Q70",2014,"premium_unleaded",330,6,"automatic","all_wheel_drive",4,"Luxury,Performance","Large","Sedan",24,17,3,190,10.8541797111276
3888,"Buick","Electra",1990,"regular_unleaded",165,6,"automatic","front_wheel_drive",4,"Unknown","Midsize","Sedan",25,16,27,155,7.60090245954208
7126,"Mazda","MX-5_Miata",2016,"premium_unleaded",155,4,"automatic","rear_wheel_drive",2,"Performance","Compact","Convertible",36,27,1,586,10.3504144504519
1879,"Volkswagen","Beetle_Convertible",2016,"premium_unleaded",210,4,"manual","front_wheel_drive",2,"Performance","Compact","Convertible",31,23,1,873,10.359962581552
6677,"Chevrolet","Malibu",2015,"regular_unleaded",196,4,"automatic","front_wheel_drive",4,"Unknown","Midsize","Sedan",36,25,2,1385,10.0694256300796
8293,"Land_Rover","Range_Rover_Sport",2016,"diesel",254,6,"automatic","four_wheel_drive",4,"Diesel,Luxury","Midsize","SUV",29,22,1,258,11.176753183358
9946,"Maserati","Spyder",2003,"premium_unleaded",390,8,"automated_manual","rear_wheel_drive",2,"Exotic,Luxury,High-Performance","Compact","Convertible",16,10,14,238,11.4033561045383
11226,"Hyundai","Veloster",2014,"regular_unleaded",138,4,"manual","front_wheel_drive",3,"Hatchback","Compact","Sedan",35,26,3,1439,9.78695373628018
7436,"Porsche","Panamera",2016,"premium_unleaded",420,6,"automated_manual","all_wheel_drive",4,"Luxury,High-Performance","Large","Sedan",26,17,1,1715,11.7408575330162
8547,"Acura","RL",2012,"premium_unleaded",300,6,"automatic","all_wheel_drive",4,"Luxury,Performance","Midsize","Sedan",24,17,5,204,10.8657072162987
968,"Porsche","911",2017,"premium_unleaded",420,6,"manual","rear_wheel_drive",2,"Luxury,High-Performance","Compact","Convertible",28,20,0,1715,11.6587559131818
8728,"Chevrolet","S-10_Blazer",1993,"regular_unleaded",165,6,"manual","rear_wheel_drive",2,"Unknown","Compact","SUV",22,16,24,1385,7.60090245954208
7516,"Nissan","Pathfinder",2015,"regular_unleaded",260,6,"automatic","front_wheel_drive",4,"Crossover","Large","SUV",27,20,2,2009,10.301592306238
11416,"Chrysler","Voyager",2002,"regular_unleaded",150,4,"automatic","front_wheel_drive",4,"Unknown","Midsize","Minivan",24,17,15,1013,9.70686421103131
11784,"Cadillac","XTS",2017,"regular_unleaded",304,6,"automatic","front_wheel_drive",4,"Luxury,Performance","Large","Sedan",28,18,0,1624,10.7209519301034
5450,"Volkswagen","Golf",2015,"regular_unleaded",170,4,"automatic","front_wheel_drive",4,"Hatchback","Compact","Sedan",36,25,2,873,10.1224222590763
6342,"Mitsubishi","Lancer",2016,"regular_unleaded",168,4,"automatic","all_wheel_drive",4,"Unknown","Compact","Sedan",31,23,1,436,9.99857043378282
10175,"Toyota","Tacoma",2015,"regular_unleaded",236,6,"automatic","four_wheel_drive",4,"Unknown","Compact","Pickup",21,16,2,2031,10.5351581859943
1991,"Pontiac","Bonneville",2004,"regular_unleaded",205,6,"automatic","front_wheel_drive",4,"Unknown","Large","Sedan",27,18,13,210,10.3101186472843
9813,"Kia","Sorento",2015,"regular_unleaded",290,6,"automatic","all_wheel_drive",4,"Crossover","Midsize","SUV",24,18,2,1720,10.5584135202759
3118,"Honda","Crosstour",2014,"regular_unleaded",278,6,"automatic","front_wheel_drive",4,"Crossover,Hatchback","Midsize","Sedan",30,20,3,2202,10.3430319742972
2141,"Volkswagen","Cabrio",2002,"regular_unleaded",115,4,"manual","front_wheel_drive",2,"Unknown","Compact","Convertible",28,21,15,873,9.88328484521861
9337,"GMC","Sierra_1500",2015,"regular_unleaded",355,8,"automatic","four_wheel_drive",4,"Unknown","Large","Pickup",22,16,2,549,10.6953482060321
5688,"Lexus","GX_460",2017,"premium_unleaded",301,8,"automatic","four_wheel_drive",4,"Luxury","Midsize","SUV",18,15,0,454,10.8450560915946
8973,"Hyundai","Santa_Fe_Sport",2015,"regular_unleaded",190,4,"automatic","all_wheel_drive",4,"Crossover","Midsize","SUV",25,19,2,1439,10.1924188443883
2301,"GMC","Canyon",2016,"regular_unleaded",200,4,"manual","rear_wheel_drive",4,"Unknown","Compact","Pickup",26,19,1,549,9.95013256035917
1528,"Cadillac","ATS",2015,"premium_unleaded",272,4,"automatic","all_wheel_drive",4,"Luxury,Performance","Compact","Sedan",28,20,2,1624,10.6295858332358
8417,"Lexus","RC_F",2016,"premium_unleaded",467,8,"automatic","rear_wheel_drive",2,"Factory_Tuner,Luxury,High-Performance","Midsize","Coupe",25,16,1,454,11.0477899671214
2905,"Lincoln","Continental",2017,"regular_unleaded",305,6,"automatic","all_wheel_drive",4,"Luxury","Large","Sedan",24,16,0,61,10.8100309329554
11190,"Volkswagen","Vanagon",1991,"regular_unleaded",90,4,"manual","rear_wheel_drive",3,"Unknown","Large","Minivan",18,16,26,873,7.60090245954208
3713,"Mercedes-Benz","E-Class",2017,"premium_unleaded",241,4,"automatic","rear_wheel_drive",4,"Luxury","Midsize","Sedan",30,22,0,617,10.8618794604289
7969,"Audi","R8",2014,"premium_unleaded",525,10,"manual","all_wheel_drive",2,"Luxury,High-Performance","Compact","Convertible",19,12,3,3105,12.0118809161657
2809,"Chevrolet","Colorado",2016,"regular_unleaded",200,4,"manual","rear_wheel_drive",4,"Diesel","Compact","Pickup",26,19,1,1385,10.0183775184101
5266,"Hyundai","Genesis",2016,"regular_unleaded",311,6,"automatic","rear_wheel_drive",4,"Luxury,Performance","Large","Sedan",29,18,1,1439,10.5648860347815
8205,"Dodge","Ram_Van",1998,"regular_unleaded",175,6,"automatic","rear_wheel_drive",3,"Unknown","Midsize","Van",16,13,19,1851,7.61775957660851
4884,"Kia","Forte",2017,"regular_unleaded",201,4,"manual","front_wheel_drive",4,"Hatchback,Performance","Compact","Sedan",29,23,0,1720,10.1616120727456
6734,"Nissan","Maxima",2016,"premium_unleaded",300,6,"automatic","front_wheel_drive",4,"High-Performance","Midsize","Sedan",30,22,1,2009,10.5392704157065
1553,"Cadillac","ATS",2016,"premium_unleaded",272,4,"automatic","rear_wheel_drive",4,"Luxury,Performance","Midsize","Sedan",31,22,1,1624,10.470078954208
8209,"Dodge","Ram_Van",1999,"regular_unleaded",175,6,"automatic","rear_wheel_drive",3,"Unknown","Midsize","Van",16,14,18,1851,7.65822752616135
6954,"Pontiac","Montana",2003,"regular_unleaded",185,6,"automatic","front_wheel_drive",4,"Unknown","Midsize","Minivan",24,17,14,210,10.3002482200141
5411,"Volkswagen","Golf_GTI",2017,"premium_unleaded",220,4,"automated_manual","front_wheel_drive",4,"Hatchback,Performance","Compact","Sedan",32,24,0,873,10.3731786329436
6406,"Subaru","Legacy",2016,"regular_unleaded",175,4,"automatic","all_wheel_drive",4,"Unknown","Midsize","Sedan",36,26,1,640,10.0793298307323
4233,"Suzuki","Esteem",2001,"regular_unleaded",122,4,"manual","front_wheel_drive",4,"Unknown","Compact","Sedan",32,24,16,481,9.48789634812895
3164,"Chevrolet","Cruze",2016,"regular_unleaded",153,4,"automatic","front_wheel_drive",4,"Unknown","Midsize","Sedan",42,30,1,1385,10.0484533227863
8863,"Volvo","S40",2011,"regular_unleaded",227,5,"automatic","front_wheel_drive",4,"Luxury","Compact","Sedan",30,21,6,870,10.3465695242156
8507,"Honda","Ridgeline",2017,"regular_unleaded",280,6,"automatic","all_wheel_drive",4,"Unknown","Large","Pickup",25,18,0,2202,10.4795389612198
6920,"Lincoln","MKZ",2017,"premium_unleaded",245,4,"automatic","all_wheel_drive",4,"Luxury","Midsize","Sedan",28,20,0,61,10.5623020540156
2852,"Bentley","Continental_Flying_Spur_Speed",2013,"flex-fuel",600,12,"automatic","all_wheel_drive",4,"Exotic,Flex_Fuel,Factory_Tuner,Luxury,High-Performance","Large","Sedan",17,10,4,520,12.252956231429
